Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,U-2-Total,FreqU-1-Total,FreqI-1-Total,Uppeak-1-Total,Umpeak-1-Total,Ippeak-1-Total,Impeak-1-Total,CfU-1-Total,CfI-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,Phi-2-Total,FreqU-2-Total,FreqI-2-Total
95,  2022/04/04,12:03:46,352,126.008,19.725,2.48E+03,2.48E+03,-4.14E+01,0.99986,125.985,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,125.985,19.818,2.49E+03,2.49E+03,-3.25E+01,0.99991,-0.747,60.001,60.004
96,  2022/04/04,12:03:46,851,126.016,19.708,2.48E+03,2.48E+03,-4.20E+01,0.99986,126.014,60.002,59.999,NAN,NAN,NAN,NAN,NAN,NAN,126.014,19.813,2.49E+03,2.49E+03,-3.24E+01,0.99992,-0.744,60.003,60.007
97,  2022/04/04,12:03:47,351,125.994,19.715,2.48E+03,2.48E+03,-4.37E+01,0.99984,126.048,60.001,60.008,NAN,NAN,NAN,NAN,NAN,NAN,126.048,19.794,2.49E+03,2.49E+03,-3.42E+01,0.99991,-0.787,60.001,60.008
98,  2022/04/04,12:03:47,852,125.96,19.725,2.48E+03,2.48E+03,-3.81E+01,0.99988,126.07,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,126.07,19.838,2.50E+03,2.50E+03,-3.30E+01,0.99991,-0.757,60.002,60.007
99,  2022/04/04,12:03:48,353,125.983,19.722,2.48E+03,2.48E+03,-4.22E+01,0.99986,126.023,60.002,60.003,NAN,NAN,NAN,NAN,NAN,NAN,126.023,19.816,2.49E+03,2.49E+03,-3.55E+01,0.9999,-0.815,60.003,60.007
100,  2022/04/04,12:03:48,851,126.017,19.719,2.48E+03,2.48E+03,-4.12E+01,0.99986,126.021,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,126.021,19.822,2.50E+03,2.50E+03,-3.65E+01,0.99989,-0.837,60.001,60.004
101,  2022/04/04,12:03:49,351,125.995,19.747,2.48E+03,2.49E+03,-4.31E+01,0.99985,126.022,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,126.022,19.865,2.50E+03,2.50E+03,-3.31E+01,0.99991,-0.757,60.002,60.007
102,  2022/04/04,12:03:49,852,125.965,19.761,2.49E+03,2.49E+03,-4.14E+01,0.99986,126.056,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,126.056,19.852,2.50E+03,2.50E+03,-3.23E+01,0.99992,-0.74,60.001,60.004
103,  2022/04/04,12:03:50,352,126.013,19.738,2.48E+03,2.48E+03,-4.19E+01,0.99986,126.028,60,60.007,NAN,NAN,NAN,NAN,NAN,NAN,126.028,19.84,2.50E+03,2.50E+03,-3.33E+01,0.99991,-0.764,60.002,59.999
104,  2022/04/04,12:03:50,852,126.032,19.759,2.49E+03,2.49E+03,-4.21E+01,0.99986,125.985,60.002,59.996,NAN,NAN,NAN,NAN,NAN,NAN,125.985,19.83,2.50E+03,2.50E+03,-3.19E+01,0.99992,-0.733,60.001,60
105,  2022/04/04,12:03:51,351,126.007,19.749,2.49E+03,2.49E+03,-4.17E+01,0.99986,126.045,60.001,60.001,NAN,NAN,NAN,NAN,NAN,NAN,126.045,19.851,2.50E+03,2.50E+03,-3.24E+01,0.99992,-0.742,60.001,59.999
106,  2022/04/04,12:03:51,852,125.971,19.761,2.49E+03,2.49E+03,-4.20E+01,0.99986,126.041,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,126.041,19.857,2.50E+03,2.50E+03,-3.39E+01,0.99991,-0.778,60.002,59.999
107,  2022/04/04,12:03:52,351,126.004,19.753,2.49E+03,2.49E+03,-4.06E+01,0.99987,126.039,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,126.039,19.841,2.50E+03,2.50E+03,-3.70E+01,0.99989,-0.848,60.001,60.003
108,  2022/04/04,12:03:52,852,126.008,19.755,2.49E+03,2.49E+03,-3.98E+01,0.99987,126.007,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,126.007,19.852,2.50E+03,2.50E+03,-3.37E+01,0.99991,-0.773,60.002,60.003
109,  2022/04/04,12:03:53,352,125.971,19.748,2.48E+03,2.48E+03,-4.32E+01,0.99985,126.053,60.001,60.005,NAN,NAN,NAN,NAN,NAN,NAN,126.053,19.844,2.50E+03,2.50E+03,-3.39E+01,0.99991,-0.776,60.002,60.004
110,  2022/04/04,12:03:53,852,126.016,19.753,2.49E+03,2.49E+03,-4.09E+01,0.99986,125.971,59.999,60.007,NAN,NAN,NAN,NAN,NAN,NAN,125.971,19.86,2.50E+03,2.50E+03,-3.24E+01,0.99992,-0.743,60.001,59.992
111,  2022/04/04,12:03:54,352,125.998,19.755,2.49E+03,2.49E+03,-4.17E+01,0.99986,126.049,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,126.049,19.859,2.50E+03,2.50E+03,-3.29E+01,0.99991,-0.754,60.002,60.004
112,  2022/04/04,12:03:54,852,125.965,19.75,2.48E+03,2.49E+03,-4.33E+01,0.99985,126.046,60,60.003,NAN,NAN,NAN,NAN,NAN,NAN,126.046,19.852,2.50E+03,2.50E+03,-3.20E+01,0.99992,-0.734,60.001,59.999
113,  2022/04/04,12:03:55,353,125.97,19.741,2.48E+03,2.48E+03,-4.08E+01,0.99987,126.07,60,60.001,NAN,NAN,NAN,NAN,NAN,NAN,126.07,19.855,2.50E+03,2.50E+03,-3.47E+01,0.9999,-0.795,60.001,60.008
114,  2022/04/04,12:03:55,852,125.984,19.766,2.49E+03,2.49E+03,-4.24E+01,0.99985,126.055,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,126.055,19.868,2.50E+03,2.50E+03,-3.26E+01,0.99992,-0.746,60.001,60
115,  2022/04/04,12:03:56,353,126.026,19.73,2.48E+03,2.48E+03,-4.37E+01,0.99985,125.98,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,125.98,19.836,2.50E+03,2.50E+03,-3.50E+01,0.9999,-0.802,60.001,60.003
116,  2022/04/04,12:03:56,852,125.982,19.747,2.48E+03,2.48E+03,-4.12E+01,0.99986,126.042,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,126.042,19.85,2.50E+03,2.50E+03,-3.49E+01,0.9999,-0.801,60.003,60.007
117,  2022/04/04,12:03:57,352,126.031,19.753,2.49E+03,2.49E+03,-4.12E+01,0.99986,125.978,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,125.978,19.845,2.50E+03,2.50E+03,-3.30E+01,0.99991,-0.758,60.002,60.003
118,  2022/04/04,12:03:57,852,125.998,19.736,2.48E+03,2.48E+03,-4.28E+01,0.99985,126.039,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,126.039,19.873,2.50E+03,2.50E+03,-3.25E+01,0.99992,-0.743,60.001,60.004
119,  2022/04/04,12:03:58,354,125.97,19.759,2.49E+03,2.49E+03,-4.22E+01,0.99986,126.085,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,126.085,19.855,2.50E+03,2.50E+03,-3.27E+01,0.99991,-0.75,60.003,60
120,  2022/04/04,12:03:58,853,129.513,19.177,2.48E+03,2.48E+03,-4.18E+01,0.99986,129.646,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,129.646,19.307,2.50E+03,2.50E+03,-3.50E+01,0.9999,-0.801,60.001,59.999
121,  2022/04/04,12:03:59,353,129.615,19.206,2.49E+03,2.49E+03,-4.40E+01,0.99984,129.574,60,59.996,NAN,NAN,NAN,NAN,NAN,NAN,129.574,19.3,2.50E+03,2.50E+03,-3.41E+01,0.99991,-0.782,60.002,60.003
122,  2022/04/04,12:03:59,852,129.545,18.613,2.41E+03,2.41E+03,-4.21E+01,0.99985,129.588,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,129.588,18.711,2.42E+03,2.42E+03,-3.41E+01,0.9999,-0.807,60,59.995
123,  2022/04/04,12:04:00,354,129.536,17.47,2.26E+03,2.26E+03,-3.89E+01,0.99985,129.518,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,129.518,17.569,2.27E+03,2.27E+03,-3.34E+01,0.99989,-0.841,60.002,59.995
124,  2022/04/04,12:04:00,853,129.563,16.559,2.14E+03,2.14E+03,-3.70E+01,0.99985,129.648,59.999,59.984,NAN,NAN,NAN,NAN,NAN,NAN,129.648,16.653,2.16E+03,2.16E+03,-2.86E+01,0.99991,-0.76,59.999,59.987
125,  2022/04/04,12:04:01,353,129.473,16.071,2.08E+03,2.08E+03,-3.93E+01,0.99982,129.553,60,60.007,NAN,NAN,NAN,NAN,NAN,NAN,129.553,16.158,2.09E+03,2.09E+03,-3.04E+01,0.99989,-0.832,60.002,60.003
126,  2022/04/04,12:04:01,853,129.505,15.593,2.02E+03,2.02E+03,-3.74E+01,0.99983,129.481,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.481,15.71,2.03E+03,2.03E+03,-2.94E+01,0.9999,-0.828,60.001,59.995
127,  2022/04/04,12:04:02,352,129.483,15.207,1.97E+03,1.97E+03,-3.67E+01,0.99983,129.467,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.467,15.31,1.98E+03,1.98E+03,-2.96E+01,0.99989,-0.856,60.001,60
128,  2022/04/04,12:04:02,852,129.435,14.961,1.94E+03,1.94E+03,-3.71E+01,0.99982,129.518,60.001,60,NAN,NAN,NAN,NAN,NAN,NAN,129.518,15.08,1.95E+03,1.95E+03,-2.96E+01,0.99988,-0.87,60.002,59.995
129,  2022/04/04,12:04:03,352,129.459,14.803,1.91E+03,1.92E+03,-3.50E+01,0.99983,129.462,60.001,59.996,NAN,NAN,NAN,NAN,NAN,NAN,129.462,14.894,1.93E+03,1.93E+03,-2.98E+01,0.99988,-0.887,60.001,60.007
130,  2022/04/04,12:04:03,852,129.471,14.624,1.89E+03,1.89E+03,-3.73E+01,0.99981,129.454,60.001,60.004,NAN,NAN,NAN,NAN,NAN,NAN,129.454,14.697,1.90E+03,1.90E+03,-2.94E+01,0.99988,-0.886,60,60.009
131,  2022/04/04,12:04:04,353,129.438,14.494,1.87E+03,1.88E+03,-3.69E+01,0.99981,129.476,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.476,14.588,1.89E+03,1.89E+03,-2.84E+01,0.99989,-0.863,60,60.003
132,  2022/04/04,12:04:04,854,129.452,14.433,1.87E+03,1.87E+03,-3.58E+01,0.99982,129.443,59.999,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.443,14.512,1.88E+03,1.88E+03,-2.99E+01,0.99987,-0.911,60.001,59.996
133,  2022/04/04,12:04:05,354,129.452,14.341,1.86E+03,1.86E+03,-3.62E+01,0.99981,129.454,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.454,14.414,1.86E+03,1.86E+03,-2.78E+01,0.99989,-0.853,60.001,59.992
134,  2022/04/04,12:04:05,852,129.464,14.28,1.85E+03,1.85E+03,-3.75E+01,0.99979,129.448,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.448,14.382,1.86E+03,1.86E+03,-3.01E+01,0.99987,-0.927,60.001,60
135,  2022/04/04,12:04:06,351,129.444,14.265,1.85E+03,1.85E+03,-3.62E+01,0.99981,129.484,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.484,14.359,1.86E+03,1.86E+03,-2.94E+01,0.99988,-0.905,60.001,59.995
136,  2022/04/04,12:04:06,851,129.406,14.244,1.84E+03,1.84E+03,-3.58E+01,0.99981,129.503,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.503,14.331,1.85E+03,1.85E+03,-3.00E+01,0.99987,-0.928,60.001,59.995
137,  2022/04/04,12:04:07,352,129.435,14.268,1.85E+03,1.85E+03,-3.55E+01,0.99982,129.457,59.999,60,NAN,NAN,NAN,NAN,NAN,NAN,129.457,14.352,1.86E+03,1.86E+03,-2.82E+01,0.99988,-0.87,60.001,59.991
138,  2022/04/04,12:04:07,852,129.447,14.224,1.84E+03,1.84E+03,-3.60E+01,0.99981,129.474,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.474,14.308,1.85E+03,1.85E+03,-3.06E+01,0.99986,-0.947,60.001,59.999
139,  2022/04/04,12:04:08,353,129.437,14.235,1.84E+03,1.84E+03,-3.52E+01,0.99982,129.444,60.001,60.003,NAN,NAN,NAN,NAN,NAN,NAN,129.444,14.317,1.85E+03,1.85E+03,-2.98E+01,0.99987,-0.922,60,60.004
140,  2022/04/04,12:04:08,852,129.439,14.226,1.84E+03,1.84E+03,-3.57E+01,0.99981,129.474,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,129.474,14.293,1.85E+03,1.85E+03,-2.87E+01,0.99988,-0.89,59.999,59.995
141,  2022/04/04,12:04:09,352,129.41,14.241,1.84E+03,1.84E+03,-3.67E+01,0.9998,129.495,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.495,14.322,1.85E+03,1.85E+03,-2.73E+01,0.99989,-0.844,60.001,60
142,  2022/04/04,12:04:09,851,129.457,14.252,1.84E+03,1.84E+03,-3.54E+01,0.99982,129.419,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.419,14.345,1.86E+03,1.86E+03,-2.88E+01,0.99988,-0.89,60,59.996
143,  2022/04/04,12:04:10,352,129.442,14.234,1.84E+03,1.84E+03,-3.52E+01,0.99982,129.475,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.475,14.323,1.85E+03,1.85E+03,-2.99E+01,0.99987,-0.924,60.001,59.999
144,  2022/04/04,12:04:10,852,129.46,14.217,1.84E+03,1.84E+03,-3.51E+01,0.99982,129.435,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.435,14.322,1.85E+03,1.85E+03,-3.02E+01,0.99987,-0.934,60.001,60.003
145,  2022/04/04,12:04:11,353,129.404,14.18,1.83E+03,1.83E+03,-3.87E+01,0.99978,129.496,60,60.003,NAN,NAN,NAN,NAN,NAN,NAN,129.496,14.283,1.85E+03,1.85E+03,-2.76E+01,0.99989,-0.854,60.002,59.988
146,  2022/04/04,12:04:11,852,129.426,14.22,1.84E+03,1.84E+03,-3.59E+01,0.99981,129.473,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.473,14.296,1.85E+03,1.85E+03,-2.74E+01,0.99989,-0.85,60,59.99
147,  2022/04/04,12:04:12,353,129.455,14.235,1.84E+03,1.84E+03,-3.45E+01,0.99983,129.417,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.417,14.314,1.85E+03,1.85E+03,-2.86E+01,0.99988,-0.884,60,59.991
148,  2022/04/04,12:04:12,851,129.42,14.188,1.83E+03,1.84E+03,-3.49E+01,0.99982,129.483,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.483,14.264,1.85E+03,1.85E+03,-2.85E+01,0.99988,-0.886,60,59.999
149,  2022/04/04,12:04:13,353,129.424,14.199,1.84E+03,1.84E+03,-3.60E+01,0.99981,129.451,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,129.451,14.288,1.85E+03,1.85E+03,-2.84E+01,0.99988,-0.88,60.001,59.996
150,  2022/04/04,12:04:13,853,129.431,14.223,1.84E+03,1.84E+03,-3.54E+01,0.99981,129.473,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,129.473,14.325,1.85E+03,1.85E+03,-2.92E+01,0.99988,-0.903,60,59.991
151,  2022/04/04,12:04:14,351,129.422,14.226,1.84E+03,1.84E+03,-3.48E+01,0.99982,129.5,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.5,14.318,1.85E+03,1.85E+03,-2.92E+01,0.99988,-0.902,60.001,60.004
152,  2022/04/04,12:04:14,853,129.409,14.198,1.84E+03,1.84E+03,-3.51E+01,0.99982,129.516,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.516,14.269,1.85E+03,1.85E+03,-2.63E+01,0.9999,-0.816,60.001,59.995
153,  2022/04/04,12:04:15,352,129.414,14.205,1.84E+03,1.84E+03,-3.37E+01,0.99983,129.473,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.473,14.336,1.85E+03,1.86E+03,-3.05E+01,0.99987,-0.941,60.001,59.995
154,  2022/04/04,12:04:15,852,129.447,14.242,1.84E+03,1.84E+03,-3.71E+01,0.9998,129.442,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.442,14.336,1.85E+03,1.85E+03,-2.92E+01,0.99988,-0.902,60.001,60.008
155,  2022/04/04,12:04:16,353,129.457,14.266,1.85E+03,1.85E+03,-3.37E+01,0.99983,129.422,60,59.992,NAN,NAN,NAN,NAN,NAN,NAN,129.422,14.34,1.85E+03,1.85E+03,-2.89E+01,0.99988,-0.893,60,60.003
156,  2022/04/04,12:04:16,852,129.449,14.267,1.85E+03,1.85E+03,-3.65E+01,0.9998,129.452,60,59.983,NAN,NAN,NAN,NAN,NAN,NAN,129.452,14.332,1.85E+03,1.85E+03,-2.92E+01,0.99988,-0.904,60.001,59.987
157,  2022/04/04,12:04:17,352,129.403,14.229,1.84E+03,1.84E+03,-3.58E+01,0.99981,129.513,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.513,14.347,1.86E+03,1.86E+03,-2.90E+01,0.99988,-0.895,60,59.991
158,  2022/04/04,12:04:17,851,129.43,14.235,1.84E+03,1.84E+03,-3.60E+01,0.99981,129.466,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,129.466,14.359,1.86E+03,1.86E+03,-2.97E+01,0.99987,-0.916,60,59.999
159,  2022/04/04,12:04:18,352,129.431,14.265,1.84E+03,1.85E+03,-3.45E+01,0.99983,129.448,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,129.448,14.373,1.86E+03,1.86E+03,-2.86E+01,0.99988,-0.88,60,60.003
160,  2022/04/04,12:04:18,852,130.024,14.197,1.84E+03,1.84E+03,-3.56E+01,0.99981,130.048,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,130.048,14.266,1.85E+03,1.85E+03,-2.74E+01,0.99989,-0.845,60.001,60.003
161,  2022/04/04,12:04:19,354,129.978,13.641,1.77E+03,1.77E+03,-3.63E+01,0.99979,130.079,60,59.983,NAN,NAN,NAN,NAN,NAN,NAN,130.079,13.723,1.78E+03,1.78E+03,-2.80E+01,0.99988,-0.898,60.001,59.987
162,  2022/04/04,12:04:19,853,129.986,13.277,1.72E+03,1.72E+03,-3.70E+01,0.99977,130.026,60,59.996,NAN,NAN,NAN,NAN,NAN,NAN,130.026,13.337,1.73E+03,1.73E+03,-2.58E+01,0.99989,-0.851,60,59.982
163,  2022/04/04,12:04:20,354,129.997,12.958,1.68E+03,1.68E+03,-3.35E+01,0.9998,129.998,60,59.983,NAN,NAN,NAN,NAN,NAN,NAN,129.998,13.044,1.69E+03,1.69E+03,-2.69E+01,0.99987,-0.91,60.001,59.991
164,  2022/04/04,12:04:20,852,130.005,12.663,1.64E+03,1.65E+03,-3.31E+01,0.9998,129.999,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.999,12.747,1.66E+03,1.66E+03,-2.66E+01,0.99987,-0.92,60,59.979
165,  2022/04/04,12:04:21,352,129.962,12.468,1.62E+03,1.62E+03,-3.50E+01,0.99977,130.031,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,130.031,12.552,1.63E+03,1.63E+03,-2.80E+01,0.99985,-0.985,60,59.983
166,  2022/04/04,12:04:21,852,129.989,12.322,1.60E+03,1.60E+03,-3.21E+01,0.9998,129.964,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,129.964,12.418,1.61E+03,1.61E+03,-2.65E+01,0.99987,-0.941,60.001,59.999
167,  2022/04/04,12:04:22,354,129.964,12.272,1.59E+03,1.59E+03,-3.35E+01,0.99978,130.021,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,130.021,12.365,1.61E+03,1.61E+03,-2.45E+01,0.99988,-0.874,60.001,59.995
168,  2022/04/04,12:04:22,853,129.975,12.227,1.59E+03,1.59E+03,-3.09E+01,0.99981,129.974,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.974,12.299,1.60E+03,1.60E+03,-2.81E+01,0.99985,-1.007,60,59.988
169,  2022/04/04,12:04:23,352,129.953,12.177,1.58E+03,1.58E+03,-3.47E+01,0.99976,130.028,60.001,59.987,NAN,NAN,NAN,NAN,NAN,NAN,130.028,12.266,1.59E+03,1.59E+03,-2.50E+01,0.99988,-0.897,60,59.995
170,  2022/04/04,12:04:23,853,129.979,12.142,1.58E+03,1.58E+03,-3.49E+01,0.99976,129.978,60.001,59.988,NAN,NAN,NAN,NAN,NAN,NAN,129.978,12.2,1.58E+03,1.58E+03,-2.43E+01,0.99988,-0.88,60,59.995
171,  2022/04/04,12:04:24,353,129.982,12.083,1.57E+03,1.57E+03,-3.29E+01,0.99978,129.955,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.955,12.147,1.58E+03,1.58E+03,-2.56E+01,0.99987,-0.929,59.999,59.999
172,  2022/04/04,12:04:24,853,129.974,12.027,1.56E+03,1.56E+03,-3.39E+01,0.99976,129.967,60,60.008,NAN,NAN,NAN,NAN,NAN,NAN,129.967,12.102,1.57E+03,1.57E+03,-2.56E+01,0.99987,-0.935,60,60.008
173,  2022/04/04,12:04:25,354,129.966,12.007,1.56E+03,1.56E+03,-3.19E+01,0.99979,130.017,60,59.991,NAN,NAN,NAN,NAN,NAN,NAN,130.017,12.083,1.57E+03,1.57E+03,-2.63E+01,0.99986,-0.961,59.999,59.995
174,  2022/04/04,12:04:25,853,129.935,11.948,1.55E+03,1.55E+03,-3.15E+01,0.99979,130.049,60.002,59.996,NAN,NAN,NAN,NAN,NAN,NAN,130.049,12.027,1.56E+03,1.56E+03,-2.72E+01,0.99985,-0.998,60,60.003
175,  2022/04/04,12:04:26,352,129.973,11.936,1.55E+03,1.55E+03,-3.29E+01,0.99977,129.969,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.969,12.024,1.56E+03,1.56E+03,-2.56E+01,0.99987,-0.938,59.999,59.988
176,  2022/04/04,12:04:26,852,129.982,11.915,1.55E+03,1.55E+03,-3.36E+01,0.99976,129.967,60,59.999,NAN,NAN,NAN,NAN,NAN,NAN,129.967,12.016,1.56E+03,1.56E+03,-2.82E+01,0.99984,-1.036,60,59.996
177,  2022/04/04,12:04:27,352,129.968,11.895,1.54E+03,1.54E+03,-3.13E+01,0.99979,129.997,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.997,11.956,1.55E+03,1.55E+03,-2.70E+01,0.99985,-0.996,60,59.996
178,  2022/04/04,12:04:27,851,129.929,11.917,1.55E+03,1.55E+03,-3.20E+01,0.99979,130.034,60.001,59.991,NAN,NAN,NAN,NAN,NAN,NAN,130.034,11.983,1.56E+03,1.56E+03,-2.65E+01,0.99986,-0.973,60,59.999
179,  2022/04/04,12:04:28,354,129.964,11.954,1.55E+03,1.55E+03,-3.38E+01,0.99976,129.975,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,129.975,12.028,1.56E+03,1.56E+03,-2.61E+01,0.99986,-0.956,60.001,59.99
180,  2022/04/04,12:04:28,852,129.974,11.941,1.55E+03,1.55E+03,-3.55E+01,0.99974,129.972,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.972,12.041,1.56E+03,1.56E+03,-2.69E+01,0.99985,-0.985,60,59.999
181,  2022/04/04,12:04:29,353,129.971,11.945,1.55E+03,1.55E+03,-3.11E+01,0.9998,130.009,60.001,59.982,NAN,NAN,NAN,NAN,NAN,NAN,130.009,12.017,1.56E+03,1.56E+03,-2.63E+01,0.99986,-0.967,60,59.999
182,  2022/04/04,12:04:29,853,129.976,11.917,1.55E+03,1.55E+03,-3.14E+01,0.99979,129.972,60.002,59.996,NAN,NAN,NAN,NAN,NAN,NAN,129.972,12.005,1.56E+03,1.56E+03,-2.56E+01,0.99986,-0.942,60,59.991
183,  2022/04/04,12:04:30,352,129.957,11.925,1.55E+03,1.55E+03,-3.33E+01,0.99977,130.035,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,130.035,11.998,1.56E+03,1.56E+03,-2.63E+01,0.99986,-0.968,60.001,59.996
184,  2022/04/04,12:04:30,852,129.963,11.96,1.55E+03,1.55E+03,-3.17E+01,0.99979,129.993,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.993,12.04,1.56E+03,1.56E+03,-2.68E+01,0.99985,-0.984,60.002,59.999
185,  2022/04/04,12:04:31,352,129.955,11.965,1.55E+03,1.55E+03,-3.45E+01,0.99975,130.031,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,130.031,12.037,1.56E+03,1.56E+03,-2.65E+01,0.99986,-0.972,60,59.995
186,  2022/04/04,12:04:31,852,129.946,11.928,1.55E+03,1.55E+03,-3.37E+01,0.99976,130.018,60.001,59.988,NAN,NAN,NAN,NAN,NAN,NAN,130.018,12.024,1.56E+03,1.56E+03,-2.54E+01,0.99987,-0.932,60,59.987
187,  2022/04/04,12:04:32,353,129.989,11.922,1.55E+03,1.55E+03,-3.17E+01,0.99979,129.959,59.999,59.996,NAN,NAN,NAN,NAN,NAN,NAN,129.959,12.003,1.56E+03,1.56E+03,-2.72E+01,0.99985,-1.001,60.001,59.992
188,  2022/04/04,12:04:32,851,129.961,11.864,1.54E+03,1.54E+03,-3.28E+01,0.99977,130.02,60.001,59.999,NAN,NAN,NAN,NAN,NAN,NAN,130.02,11.941,1.55E+03,1.55E+03,-2.38E+01,0.99988,-0.877,60,59.991
189,  2022/04/04,12:04:33,352,129.954,11.893,1.54E+03,1.54E+03,-3.27E+01,0.99978,129.993,60,60.004,NAN,NAN,NAN,NAN,NAN,NAN,129.993,11.965,1.55E+03,1.55E+03,-2.60E+01,0.99986,-0.958,60,59.987
190,  2022/04/04,12:04:33,852,129.954,11.939,1.55E+03,1.55E+03,-3.07E+01,0.9998,130.027,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,130.027,12.035,1.56E+03,1.56E+03,-2.94E+01,0.99982,-1.076,60,59.992
191,  2022/04/04,12:04:34,352,129.952,11.95,1.55E+03,1.55E+03,-3.26E+01,0.99978,130.038,60,59.995,NAN,NAN,NAN,NAN,NAN,NAN,130.038,12.026,1.56E+03,1.56E+03,-2.80E+01,0.99984,-1.026,60,59.996
192,  2022/04/04,12:04:34,853,129.95,12,1.56E+03,1.56E+03,-3.35E+01,0.99977,129.997,60,59.983,NAN,NAN,NAN,NAN,NAN,NAN,129.997,12.077,1.57E+03,1.57E+03,-2.64E+01,0.99986,-0.966,59.999,59.999
193,  2022/04/04,12:04:35,352,129.981,12.028,1.56E+03,1.56E+03,-3.42E+01,0.99976,129.982,60,59.987,NAN,NAN,NAN,NAN,NAN,NAN,129.982,12.098,1.57E+03,1.57E+03,-2.54E+01,0.99987,-0.926,60,59.991
194,  2022/04/04,12:04:35,852,129.961,12.022,1.56E+03,1.56E+03,-3.19E+01,0.99979,129.998,60,59.996,NAN,NAN,NAN,NAN,NAN,NAN,129.998,12.097,1.57E+03,1.57E+03,-2.50E+01,0.99987,-0.91,60,59.995
195,  2022/04/04,12:04:36,353,129.995,12.029,1.56E+03,1.56E+03,-3.23E+01,0.99979,129.961,60.001,59.995,NAN,NAN,NAN,NAN,NAN,NAN,129.961,12.098,1.57E+03,1.57E+03,-2.63E+01,0.99986,-0.959,59.999,59.983
