Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,Phi-1-Total,FreqU-1-Total,FreqI-1-Total,Uppeak-1-Total,Umpeak-1-Total,Ippeak-1-Total,Impeak-1-Total,CfU-1-Total,CfI-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,Phi-2-Total,FreqU-2-Total,FreqI-2-Total
94,  2022/04/28,10:22:22,146,120.088,0.473,5.48E+01,5.69E+01,-1.51E+01,0.96406,-15.407,59.999,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.009,0.421,4.64E+01,5.06E+01,-2.01E+01,0.91739,-23.452,60,   Error 
95,  2022/04/28,10:22:22,644,120.069,0.467,5.37E+01,5.60E+01,-1.61E+01,0.95773,-16.718,59.999,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.006,0.437,4.86E+01,5.24E+01,-1.97E+01,0.92661,-22.088,60.001,   Error 
96,  2022/04/28,10:22:23,144,120.063,0.455,5.21E+01,5.47E+01,-1.65E+01,0.95363,-17.517,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.031,0.419,4.63E+01,5.03E+01,-1.95E+01,0.92147,-22.858,60,   Error 
97,  2022/04/28,10:22:23,644,120.091,0.474,5.51E+01,5.69E+01,-1.42E+01,0.96828,-14.469,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.063,0.422,4.70E+01,5.07E+01,-1.90E+01,0.92694,-22.037,60,   Error 
98,  2022/04/28,10:22:24,164,120.089,0.467,5.39E+01,5.61E+01,-1.57E+01,0.95992,-16.277,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.028,0.437,4.89E+01,5.25E+01,-1.91E+01,0.93131,-21.36,60.001,   Error 
99,  2022/04/28,10:22:24,645,120.049,0.464,5.33E+01,5.57E+01,-1.60E+01,0.95784,-16.696,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.029,0.416,4.63E+01,5.00E+01,-1.89E+01,0.92616,-22.156,60.001,   Error 
100,  2022/04/28,10:22:25,145,120.083,0.468,5.41E+01,5.62E+01,-1.51E+01,0.9631,-15.613,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.065,0.423,4.75E+01,5.08E+01,-1.79E+01,0.93564,-20.669,60.001,   Error 
101,  2022/04/28,10:22:25,694,120.054,0.462,5.32E+01,5.54E+01,-1.57E+01,0.95912,-16.44,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.105,0.441,4.87E+01,5.30E+01,-2.09E+01,0.91936,-23.168,60.001,   Error 
102,  2022/04/28,10:22:26,144,120.086,0.47,5.43E+01,5.65E+01,-1.56E+01,0.96135,-15.982,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.087,0.429,4.86E+01,5.15E+01,-1.72E+01,0.94288,-19.459,60.002,   Error 
103,  2022/04/28,10:22:26,648,120.086,0.47,5.41E+01,5.65E+01,-1.63E+01,0.95729,-16.805,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120,0.433,4.77E+01,5.20E+01,-2.07E+01,0.91704,-23.503,60,   Error 
104,  2022/04/28,10:22:27,155,120.076,0.463,5.31E+01,5.56E+01,-1.67E+01,0.95381,-17.482,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.086,0.415,4.68E+01,4.98E+01,-1.73E+01,0.93806,-20.272,60.002,   Error 
105,  2022/04/28,10:22:27,644,120.091,0.465,5.34E+01,5.58E+01,-1.64E+01,0.95607,-17.046,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.018,0.428,4.72E+01,5.14E+01,-2.03E+01,0.9184,-23.306,60.002,   Error 
106,  2022/04/28,10:22:28,144,120.071,0.48,5.53E+01,5.76E+01,-1.60E+01,0.96069,-16.118,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,119.993,0.429,4.83E+01,5.15E+01,-1.79E+01,0.93754,-20.358,60.002,   Error 
107,  2022/04/28,10:22:28,644,120.056,0.463,5.33E+01,5.56E+01,-1.56E+01,0.95974,-16.314,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.069,0.43,4.81E+01,5.17E+01,-1.88E+01,0.93142,-21.342,60.001,   Error 
108,  2022/04/28,10:22:29,144,120.078,0.472,5.43E+01,5.67E+01,-1.66E+01,0.95641,-16.979,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.092,0.424,4.65E+01,5.10E+01,-2.08E+01,0.91308,-24.066,60.002,   Error 
109,  2022/04/28,10:22:29,644,120.082,0.469,5.39E+01,5.63E+01,-1.65E+01,0.95625,-17.011,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.066,0.426,4.73E+01,5.12E+01,-1.94E+01,0.92533,-22.281,60.001,   Error 
110,  2022/04/28,10:22:30,144,120.068,0.47,5.43E+01,5.64E+01,-1.51E+01,0.9635,-15.527,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.008,0.439,4.91E+01,5.26E+01,-1.89E+01,0.93301,-21.091,60.001,   Error 
111,  2022/04/28,10:22:30,644,120.093,0.465,5.36E+01,5.59E+01,-1.57E+01,0.95966,-16.329,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.064,0.412,4.58E+01,4.94E+01,-1.85E+01,0.92732,-21.979,60,   Error 
112,  2022/04/28,10:22:31,143,120.081,0.462,5.35E+01,5.54E+01,-1.46E+01,0.96487,-15.231,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.008,0.428,4.70E+01,5.14E+01,-2.07E+01,0.91562,-23.706,60.001,   Error 
113,  2022/04/28,10:22:31,644,120.062,0.444,5.06E+01,5.33E+01,-1.68E+01,0.94931,-18.321,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.055,0.403,4.44E+01,4.84E+01,-1.93E+01,0.91745,-23.445,59.999,   Error 
114,  2022/04/28,10:22:32,145,120.101,0.456,5.25E+01,5.48E+01,-1.60E+01,0.95672,-16.918,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.024,0.412,4.58E+01,4.95E+01,-1.89E+01,0.92446,-22.412,60,   Error 
115,  2022/04/28,10:22:32,646,120.071,0.449,5.18E+01,5.39E+01,-1.50E+01,0.96067,-16.122,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.033,0.428,4.75E+01,5.14E+01,-1.96E+01,0.92447,-22.411,60.001,   Error 
116,  2022/04/28,10:22:33,163,120.086,0.474,5.43E+01,5.69E+01,-1.68E+01,0.95559,-17.139,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.067,0.437,4.92E+01,5.25E+01,-1.83E+01,0.93705,-20.437,60.001,   Error 
117,  2022/04/28,10:22:33,654,120.072,0.462,5.35E+01,5.55E+01,-1.47E+01,0.96429,-15.359,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.006,0.433,4.81E+01,5.20E+01,-1.97E+01,0.92515,-22.309,59.999,   Error 
118,  2022/04/28,10:22:34,145,120.051,0.463,5.29E+01,5.56E+01,-1.72E+01,0.9508,-18.047,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.035,0.439,4.93E+01,5.27E+01,-1.85E+01,0.93592,-20.623,60,   Error 
119,  2022/04/28,10:22:34,643,120.084,0.457,5.27E+01,5.49E+01,-1.54E+01,0.95985,-16.291,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.056,0.443,4.98E+01,5.32E+01,-1.87E+01,0.93598,-20.613,60.001,   Error 
120,  2022/04/28,10:22:35,145,120.108,0.47,5.42E+01,5.64E+01,-1.58E+01,0.96025,-16.21,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.039,0.445,5.01E+01,5.35E+01,-1.87E+01,0.93663,-20.507,60.001,   Error 
121,  2022/04/28,10:22:35,664,120.085,0.491,5.65E+01,5.89E+01,-1.67E+01,0.95883,-16.498,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.079,0.423,4.63E+01,5.07E+01,-2.08E+01,0.91245,-24.154,60.001,   Error 
122,  2022/04/28,10:22:36,145,120.079,0.482,5.39E+01,5.78E+01,-2.09E+01,0.93216,-21.226,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.089,0.47,5.01E+01,5.64E+01,-2.59E+01,0.88788,-27.393,60.001,   Error 
123,  2022/04/28,10:22:36,644,120.096,0.481,5.37E+01,5.77E+01,-2.13E+01,0.9297,-21.613,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.017,0.44,4.80E+01,5.28E+01,-2.20E+01,0.90879,-24.662,60,   Error 
124,  2022/04/28,10:22:37,143,120.058,0.48,5.38E+01,5.76E+01,-2.07E+01,0.93333,-21.039,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.028,0.429,4.60E+01,5.15E+01,-2.32E+01,0.8925,-26.811,60,   Error 
125,  2022/04/28,10:22:37,644,120.093,0.484,5.43E+01,5.81E+01,-2.08E+01,0.93409,-20.918,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.064,0.449,4.81E+01,5.39E+01,-2.43E+01,0.89255,-26.805,60.001,   Error 
126,  2022/04/28,10:22:38,161,120.09,0.472,5.30E+01,5.67E+01,-2.02E+01,0.93423,-20.897,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.05,0.444,4.72E+01,5.32E+01,-2.46E+01,0.88714,-27.484,60.002,   Error 
127,  2022/04/28,10:22:38,643,120.09,0.484,5.40E+01,5.82E+01,-2.16E+01,0.92881,-21.749,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,119.991,0.438,4.71E+01,5.26E+01,-2.35E+01,0.89503,-26.488,60.001,   Error 
128,  2022/04/28,10:22:39,143,120.068,0.468,5.23E+01,5.62E+01,-2.05E+01,0.93097,-21.414,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.01,0.445,4.73E+01,5.35E+01,-2.50E+01,0.88429,-27.836,60.001,   Error 
129,  2022/04/28,10:22:39,644,120.061,0.558,6.36E+01,6.70E+01,-2.11E+01,0.94904,-18.37,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.102,0.528,5.83E+01,6.34E+01,-2.50E+01,0.91909,-23.207,60.002,   Error 
130,  2022/04/28,10:22:40,144,120.131,2.191,2.62E+02,2.63E+02,-2.02E+01,0.99705,-4.405,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.114,2.14,2.56E+02,2.57E+02,-2.62E+01,0.9948,-5.846,60.001,   Error 
131,  2022/04/28,10:22:40,643,120.173,2.203,2.64E+02,2.65E+02,-2.18E+01,0.9966,-4.728,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.108,2.129,2.55E+02,2.56E+02,-2.45E+01,0.99541,-5.494,60,   Error 
132,  2022/04/28,10:22:41,143,120.166,2.183,2.62E+02,2.62E+02,-2.10E+01,0.99679,-4.59,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.126,2.129,2.55E+02,2.56E+02,-2.51E+01,0.99516,-5.642,60,   Error 
133,  2022/04/28,10:22:41,643,120.133,2.198,2.63E+02,2.64E+02,-2.08E+01,0.9969,-4.515,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.092,2.126,2.54E+02,2.55E+02,-2.48E+01,0.99528,-5.566,60.001,   Error 
134,  2022/04/28,10:22:42,162,120.139,2.161,2.59E+02,2.60E+02,-2.13E+01,0.99663,-4.706,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.169,2.106,2.52E+02,2.53E+02,-2.26E+01,0.99599,-5.134,60,   Error 
135,  2022/04/28,10:22:42,644,120.169,2.132,2.55E+02,2.56E+02,-2.06E+01,0.99676,-4.612,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.136,2.088,2.50E+02,2.51E+02,-2.45E+01,0.99521,-5.608,60,   Error 
136,  2022/04/28,10:22:43,143,120.138,2.15,2.57E+02,2.58E+02,-2.15E+01,0.99652,-4.779,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.113,2.088,2.50E+02,2.51E+02,-2.60E+01,0.99463,-5.939,60.001,   Error 
137,  2022/04/28,10:22:43,643,120.125,2.152,2.58E+02,2.59E+02,-1.88E+01,0.99736,-4.166,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.11,2.094,2.51E+02,2.52E+02,-2.10E+01,0.99651,-4.785,60.001,   Error 
138,  2022/04/28,10:22:44,143,120.167,2.153,2.58E+02,2.59E+02,-1.56E+01,0.99818,-3.453,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.116,2.089,2.50E+02,2.51E+02,-2.07E+01,0.99659,-4.733,60,   Error 
139,  2022/04/28,10:22:44,643,120.164,2.159,2.59E+02,2.59E+02,-2.11E+01,0.9967,-4.657,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.11,2.102,2.51E+02,2.52E+02,-2.45E+01,0.99529,-5.562,60.001,   Error 
140,  2022/04/28,10:22:45,144,120.147,2.137,2.56E+02,2.57E+02,-2.18E+01,0.9964,-4.862,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.081,2.095,2.50E+02,2.52E+02,-2.43E+01,0.99532,-5.546,60.001,   Error 
141,  2022/04/28,10:22:45,644,120.15,2.146,2.57E+02,2.58E+02,-1.78E+01,0.99762,-3.954,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.07,2.089,2.50E+02,2.51E+02,-2.05E+01,0.99666,-4.684,60.001,   Error 
142,  2022/04/28,10:22:46,145,120.146,2.164,2.59E+02,2.60E+02,-2.20E+01,0.99643,-4.844,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.15,2.096,2.50E+02,2.52E+02,-2.77E+01,0.99392,-6.323,60.001,   Error 
143,  2022/04/28,10:22:46,648,120.146,2.134,2.56E+02,2.56E+02,-2.14E+01,0.9965,-4.793,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.163,2.078,2.48E+02,2.50E+02,-2.63E+01,0.99444,-6.047,60.001,   Error 
144,  2022/04/28,10:22:47,144,120.182,2.138,2.56E+02,2.57E+02,-1.75E+01,0.99767,-3.91,60.003,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.13,2.082,2.49E+02,2.50E+02,-2.05E+01,0.99663,-4.704,60,   Error 
145,  2022/04/28,10:22:47,647,120.164,2.138,2.56E+02,2.57E+02,-1.60E+01,0.99805,-3.576,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.098,2.08,2.49E+02,2.50E+02,-1.99E+01,0.99683,-4.561,60.001,   Error 
146,  2022/04/28,10:22:48,143,120.11,2.149,2.57E+02,2.58E+02,-2.23E+01,0.99626,-4.959,59.999,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.11,2.095,2.50E+02,2.52E+02,-2.52E+01,0.99496,-5.753,60.001,   Error 
147,  2022/04/28,10:22:48,663,120.135,2.135,2.56E+02,2.57E+02,-1.73E+01,0.99772,-3.868,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.132,2.086,2.50E+02,2.51E+02,-2.14E+01,0.99634,-4.907,60.001,   Error 
148,  2022/04/28,10:22:49,143,120.138,2.144,2.57E+02,2.58E+02,-1.60E+01,0.99808,-3.555,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.165,2.082,2.49E+02,2.50E+02,-2.22E+01,0.99607,-5.08,60,   Error 
149,  2022/04/28,10:22:49,645,120.173,2.144,2.57E+02,2.58E+02,-2.03E+01,0.99689,-4.519,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.142,2.08,2.49E+02,2.50E+02,-2.34E+01,0.99561,-5.37,60,   Error 
150,  2022/04/28,10:22:50,143,120.17,2.157,2.59E+02,2.59E+02,-1.68E+01,0.9979,-3.714,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.12,2.081,2.49E+02,2.50E+02,-1.93E+01,0.99703,-4.419,60,   Error 
151,  2022/04/28,10:22:50,644,120.162,2.143,2.57E+02,2.58E+02,-1.74E+01,0.99772,-3.873,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.112,2.088,2.50E+02,2.51E+02,-2.18E+01,0.99622,-4.981,60.001,   Error 
152,  2022/04/28,10:22:51,143,120.154,2.132,2.56E+02,2.56E+02,-1.84E+01,0.99743,-4.109,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.093,2.097,2.51E+02,2.52E+02,-2.12E+01,0.99646,-4.824,60,   Error 
153,  2022/04/28,10:22:51,643,120.141,2.129,2.55E+02,2.56E+02,-1.66E+01,0.99789,-3.724,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.135,2.083,2.49E+02,2.50E+02,-2.32E+01,0.99568,-5.331,60.001,   Error 
154,  2022/04/28,10:22:52,142,120.171,2.148,2.58E+02,2.58E+02,-1.62E+01,0.99802,-3.606,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.136,2.082,2.49E+02,2.50E+02,-2.23E+01,0.99603,-5.11,59.999,   Error 
155,  2022/04/28,10:22:52,645,120.135,2.146,2.57E+02,2.58E+02,-1.76E+01,0.99766,-3.917,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.12,2.082,2.49E+02,2.50E+02,-2.27E+01,0.99586,-5.214,59.999,   Error 
156,  2022/04/28,10:22:53,143,120.156,2.145,2.57E+02,2.58E+02,-1.55E+01,0.9982,-3.439,59.999,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.177,2.09,2.50E+02,2.51E+02,-2.09E+01,0.99652,-4.783,60.001,   Error 
157,  2022/04/28,10:22:53,664,120.166,2.155,2.58E+02,2.59E+02,-1.89E+01,0.99733,-4.19,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.111,2.098,2.51E+02,2.52E+02,-2.36E+01,0.99559,-5.381,60,   Error 
158,  2022/04/28,10:22:54,142,120.135,2.148,2.58E+02,2.58E+02,-1.59E+01,0.99809,-3.542,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.084,2.095,2.51E+02,2.52E+02,-2.14E+01,0.99636,-4.891,60,   Error 
159,  2022/04/28,10:22:54,644,120.14,2.145,2.57E+02,2.58E+02,-1.80E+01,0.99755,-4.013,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.142,2.097,2.51E+02,2.52E+02,-2.27E+01,0.99594,-5.164,59.999,   Error 
160,  2022/04/28,10:22:55,143,120.118,2.153,2.58E+02,2.59E+02,-1.80E+01,0.99757,-3.999,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.145,2.062,2.47E+02,2.48E+02,-1.99E+01,0.99675,-4.617,60,   Error 
161,  2022/04/28,10:22:55,645,120.124,2.155,2.58E+02,2.59E+02,-2.23E+01,0.99628,-4.942,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.094,2.109,2.52E+02,2.53E+02,-2.56E+01,0.99488,-5.799,60,   Error 
162,  2022/04/28,10:22:56,161,120.161,2.15,2.58E+02,2.58E+02,-1.69E+01,0.99786,-3.748,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.089,2.082,2.49E+02,2.50E+02,-2.08E+01,0.99652,-4.778,60.001,   Error 
163,  2022/04/28,10:22:56,646,120.13,2.136,2.56E+02,2.57E+02,-1.58E+01,0.99811,-3.521,59.999,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.073,2.092,2.50E+02,2.51E+02,-1.97E+01,0.99693,-4.493,60.001,   Error 
164,  2022/04/28,10:22:57,144,120.135,2.144,2.57E+02,2.58E+02,-2.32E+01,0.99594,-5.165,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.14,2.076,2.48E+02,2.49E+02,-2.34E+01,0.9956,-5.376,60.001,   Error 
165,  2022/04/28,10:22:57,696,120.169,2.143,2.57E+02,2.58E+02,-1.83E+01,0.99747,-4.076,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.175,2.094,2.51E+02,2.52E+02,-2.12E+01,0.99644,-4.833,60.001,   Error 
166,  2022/04/28,10:22:58,143,120.147,2.134,2.56E+02,2.56E+02,-1.62E+01,0.998,-3.626,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.094,2.075,2.48E+02,2.49E+02,-2.01E+01,0.99675,-4.621,59.999,   Error 
167,  2022/04/28,10:22:58,643,120.114,2.147,2.58E+02,2.58E+02,-1.38E+01,0.99857,-3.067,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.1,2.098,2.51E+02,2.52E+02,-1.93E+01,0.99706,-4.398,60,   Error 
168,  2022/04/28,10:22:59,145,120.158,2.148,2.58E+02,2.58E+02,-1.58E+01,0.99813,-3.501,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.136,2.074,2.48E+02,2.49E+02,-1.97E+01,0.99688,-4.529,60.001,   Error 
169,  2022/04/28,10:22:59,650,120.148,2.157,2.59E+02,2.59E+02,-1.70E+01,0.99784,-3.768,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.07,2.089,2.50E+02,2.51E+02,-2.05E+01,0.99665,-4.691,60.001,   Error 
170,  2022/04/28,10:23:00,143,120.133,2.14,2.57E+02,2.57E+02,-1.77E+01,0.99762,-3.955,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.112,2.099,2.51E+02,2.52E+02,-2.20E+01,0.99619,-5.005,60.001,   Error 
171,  2022/04/28,10:23:00,642,120.154,2.147,2.58E+02,2.58E+02,-1.44E+01,0.99844,-3.201,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.163,2.102,2.52E+02,2.53E+02,-2.02E+01,0.99681,-4.578,60.001,   Error 
172,  2022/04/28,10:23:01,144,120.141,2.142,2.57E+02,2.57E+02,-1.75E+01,0.99767,-3.911,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.093,2.088,2.50E+02,2.51E+02,-2.28E+01,0.99587,-5.208,60.001,   Error 
173,  2022/04/28,10:23:01,643,120.127,2.141,2.57E+02,2.57E+02,-1.61E+01,0.99805,-3.582,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.137,2.079,2.49E+02,2.50E+02,-1.98E+01,0.99686,-4.543,60.001,   Error 
174,  2022/04/28,10:23:02,143,120.162,2.125,2.55E+02,2.55E+02,-1.79E+01,0.99753,-4.031,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.144,2.088,2.50E+02,2.51E+02,-2.09E+01,0.99652,-4.781,60.001,   Error 
175,  2022/04/28,10:23:02,663,120.156,2.154,2.58E+02,2.59E+02,-1.73E+01,0.99777,-3.828,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.09,2.093,2.50E+02,2.51E+02,-2.18E+01,0.99623,-4.976,60.002,   Error 
176,  2022/04/28,10:23:03,145,120.145,2.154,2.58E+02,2.59E+02,-1.67E+01,0.99791,-3.705,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.152,2.091,2.51E+02,2.51E+02,-1.86E+01,0.99726,-4.242,60,   Error 
177,  2022/04/28,10:23:03,642,120.154,2.146,2.57E+02,2.58E+02,-1.73E+01,0.99774,-3.849,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.104,2.082,2.49E+02,2.50E+02,-2.20E+01,0.99612,-5.047,60,   Error 
178,  2022/04/28,10:23:04,142,120.121,2.147,2.57E+02,2.58E+02,-1.66E+01,0.99793,-3.69,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.114,2.078,2.49E+02,2.50E+02,-1.99E+01,0.99682,-4.572,60,   Error 
179,  2022/04/28,10:23:04,642,120.114,2.133,2.56E+02,2.56E+02,-1.67E+01,0.99788,-3.728,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.146,2.086,2.50E+02,2.51E+02,-2.13E+01,0.99638,-4.878,60,   Error 
180,  2022/04/28,10:23:05,161,120.124,2.146,2.57E+02,2.58E+02,-1.72E+01,0.99777,-3.826,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.099,2.092,2.50E+02,2.51E+02,-2.04E+01,0.99669,-4.663,60.001,   Error 
181,  2022/04/28,10:23:05,643,120.135,2.142,2.57E+02,2.57E+02,-1.66E+01,0.99792,-3.7,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.108,2.09,2.50E+02,2.51E+02,-2.15E+01,0.99632,-4.916,59.999,   Error 
182,  2022/04/28,10:23:06,142,120.174,2.149,2.58E+02,2.58E+02,-1.77E+01,0.99764,-3.939,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.121,2.081,2.49E+02,2.50E+02,-2.01E+01,0.99676,-4.617,60,   Error 
183,  2022/04/28,10:23:06,642,120.162,2.145,2.57E+02,2.58E+02,-1.66E+01,0.99793,-3.691,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.094,2.095,2.51E+02,2.52E+02,-2.23E+01,0.99607,-5.079,60.001,   Error 
184,  2022/04/28,10:23:07,143,120.118,2.133,2.56E+02,2.56E+02,-1.84E+01,0.99742,-4.117,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.132,2.088,2.50E+02,2.51E+02,-1.92E+01,0.99706,-4.392,60,   Error 
185,  2022/04/28,10:23:07,652,120.162,2.141,2.57E+02,2.57E+02,-1.60E+01,0.99806,-3.573,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.121,2.076,2.49E+02,2.49E+02,-2.09E+01,0.99649,-4.8,60.001,   Error 
186,  2022/04/28,10:23:08,143,120.176,2.132,2.56E+02,2.56E+02,-1.80E+01,0.99752,-4.039,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.096,2.085,2.50E+02,2.50E+02,-1.97E+01,0.99689,-4.517,59.999,   Error 
187,  2022/04/28,10:23:08,642,120.14,2.14,2.57E+02,2.57E+02,-1.80E+01,0.99756,-4.003,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.129,2.086,2.50E+02,2.51E+02,-2.28E+01,0.99586,-5.216,60,   Error 
188,  2022/04/28,10:23:09,144,120.175,2.157,2.59E+02,2.59E+02,-1.47E+01,0.99839,-3.25,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.136,2.106,2.52E+02,2.53E+02,-2.17E+01,0.99631,-4.921,59.999,   Error 
189,  2022/04/28,10:23:09,698,120.154,2.15,2.58E+02,2.58E+02,-1.91E+01,0.99727,-4.234,60.001,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.067,2.086,2.50E+02,2.51E+02,-2.11E+01,0.99644,-4.839,60.001,   Error 
190,  2022/04/28,10:23:10,143,120.158,2.142,2.57E+02,2.57E+02,-1.81E+01,0.99752,-4.033,60.002,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.124,2.08,2.49E+02,2.50E+02,-2.07E+01,0.99656,-4.757,60.002,   Error 
191,  2022/04/28,10:23:10,696,120.129,2.134,2.56E+02,2.56E+02,-1.62E+01,0.99799,-3.632,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.092,2.11,2.53E+02,2.54E+02,-2.13E+01,0.99645,-4.831,60.002,   Error 
192,  2022/04/28,10:23:11,154,120.152,2.138,2.56E+02,2.57E+02,-1.68E+01,0.99786,-3.75,60,   Error ,NAN,NAN,NAN,NAN,NAN,NAN,120.151,2.088,2.50E+02,2.51E+02,-2.12E+01,0.99642,-4.853,60,   Error 
